#! FIELDS dist_diff Eg E1 E2 V12 S12 c1 c2 normed_c1 normed_c2
 1.400000 -37.533957 -37.404772 -37.532016 -32.036344 0.853385 0.050792 0.956305 0.053038 0.998593
 1.500000 -37.533686 -37.401001 -37.531842 -31.991716 0.852205 0.048293 0.958526 0.050318 0.998733
 1.600000 -37.533173 -37.397237 -37.531335 -31.952266 0.851170 0.046130 0.960442 0.047975 0.998849
 1.700000 -37.532572 -37.392574 -37.529739 -31.988714 0.852168 0.047346 0.959346 0.049293 0.998784
 1.800000 -37.532176 -37.389463 -37.529567 -31.953434 0.851242 0.044127 0.962169 0.045814 0.998950
 1.900000 -37.531690 -37.386555 -37.529376 -31.896132 0.849729 0.041205 0.964751 0.042671 0.999089
 2.000000 -37.531161 -37.383476 -37.529022 -31.848911 0.848486 0.038871 0.966807 0.040173 0.999193
 2.100000 -37.530374 -37.380545 -37.528456 -31.786816 0.846852 0.036559 0.968850 0.037708 0.999289
 2.200000 -37.529513 -37.369241 -37.527824 -31.509632 0.839467 0.037011 0.968729 0.038177 0.999271
 2.300000 -37.528618 -37.348092 -37.527153 -30.983838 0.825435 0.039695 0.966983 0.041016 0.999158
 2.400000 -37.527775 -37.326729 -37.526508 -30.264135 0.806239 0.041094 0.966573 0.042477 0.999097
 2.500000 -37.527074 -37.314787 -37.525955 -29.405224 0.783362 0.039154 0.969032 0.040373 0.999185
 2.600000 -37.526515 -37.312264 -37.525494 -28.407107 0.756804 0.034059 0.973977 0.034947 0.999389
 2.700000 -37.526073 -37.317393 -37.525108 -27.353560 0.728790 0.026091 0.980826 0.026592 0.999646
 2.800000 -37.525605 -37.319566 -37.524701 -26.747246 0.712669 0.021516 0.984553 0.021848 0.999761
 2.900000 -37.525095 -37.317794 -37.524263 -26.606069 0.708916 0.021219 0.984845 0.021541 0.999768
 3.000000 -37.524590 -37.316744 -37.523824 -26.534793 0.707026 0.020957 0.985073 0.021270 0.999774
 3.100000 -37.524138 -37.316285 -37.523434 -26.477125 0.705501 0.020183 0.985659 0.020472 0.999790
 3.200000 -37.523764 -37.315634 -37.523128 -26.445030 0.704657 0.019197 0.986380 0.019458 0.999811
 3.300000 -37.523387 -37.315354 -37.522815 -26.441650 0.704579 0.018138 0.987138 0.018371 0.999831
 3.400000 -37.522988 -37.314576 -37.522470 -26.406385 0.703651 0.017182 0.987835 0.017391 0.999849
 3.500000 -37.522863 -37.314215 -37.522398 -26.351048 0.702179 0.016916 0.988050 0.017118 0.999853
